"CodeSystem Code","CodeSystem Name","Valueset Category Name","Valueset Name","Concept Code","Concept Name"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19414-2","Codeine cutoff [Mass/volume] in Urine for Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19413-4","Codeine cutoff [Mass/volume] in Urine for Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19411-8","Codeine [Presence] in Urine by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19380-5","Butorphanol cutoff [Mass/volume] in Urine for Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19379-7","Butorphanol cutoff [Mass/volume] in Urine for Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19378-9","Butorphanol [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19377-1","Butorphanol [Presence] in Urine by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19324-3","6-Monoacetylmorphine (6-MAM) cutoff [Mass/volume] in Urine for Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19323-5","6-Monoacetylmorphine (6-MAM) cutoff [Mass/volume] in Urine for Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19322-7","6-Monoacetylmorphine (6-MAM) [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19321-9","6-Monoacetylmorphine (6-MAM) [Presence] in Urine by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19302-9","Opiates confirm method [Identifier] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19301-1","Opiates screen method [Identifier] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19300-3","Opiates cutoff [Mass/volume] in Urine for Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19299-7","Opiates cutoff [Mass/volume] in Urine for Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19297-1","Opiates tested for in Urine by Screen method Narrative"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19296-3","Opiates tested for in Urine by Screen method Nominal"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19295-5","Opiates [Presence] in Urine by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19141-1","Propoxyphene [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","19138-7","Opiates cutoff [Mass/volume] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18473-9","Hydromorphone [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18435-8","Sufentanil [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18390-5","Opiates [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18387-1","Diamorphine [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18383-0","Alfentanil [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18343-4","6-Monoacetylmorphine (6-MAM) [Presence] in Serum or Plasma by Screen method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18334-3","Naltrexone [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","18325-1","Oxymorphone [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17395-5","Oxymorphone [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17384-9","Opiates [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17377-3","Norpropoxyphene [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17376-5","Norpropoxyphene [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17318-7","Nalbuphine [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17290-8","Morphine [Presence] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17275-9","Methylfentanyl [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","17259-3","Methadone.long acting metabolite [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16998-7","Hydromorphone [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16858-3","Fentanyl [Mass/volume] in Body fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16775-9","Dihydrocodeine Free [Presence] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16756-9","Diamorphine [Mass/volume] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16755-1","Diamorphine [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16754-4","Diamorphine [Mass/volume] in Unknown substance"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16748-6","Propoxyphene [Presence] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16747-8","Dextromoramide [Presence] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16644-7","Codeine Free [Presence] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16499-6","Butorphanol [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16334-5","Alfentanil [Mass/volume] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16253-7","Meperidine [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16252-9","Hydrocodone [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16251-1","Morphine [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16250-3","Codeine [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16249-5","Oxycodone [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16248-7","6-monoacetylmorphine free [Mass/volume] in Serum or Plasma by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16246-1","Methadone [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16242-0","Propoxyphene [Mass/volume] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16218-0","Nalbuphine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16213-1","Levorphanol [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16211-5","Dihydrocodeine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16208-1","Buprenorphine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16207-3","Meperidine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16200-8","Propoxyphene [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16199-2","Methadone [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16198-4","Diamorphine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16197-6","Codeine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","16196-8","Morphine [Presence] in Urine by Confirmatory method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","15370-0","Morphine [Mass/volume] in Meconium"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","15364-3","Codeine [Mass/volume] in Meconium"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","15110-0","Morphine [Moles/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","15108-4","Methadone [Moles/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","15102-7","Codeine [Moles/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14863-5","Oxycodone [Presence] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14844-5","6-Monoacetylmorphine (6-MAM) [Presence] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14843-7","6-Monoacetylmorphine (6-MAM) [Presence] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14826-2","Meperidine [Presence] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14261-2","Codeine [Presence] in Gastric fluid"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14067-3","Dihydrocodeine [Mass/volume] in Blood"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","14066-5","Dihydrocodeine [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC",1390296,"Opiates [Identifier] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","13648-1","Morphine [Presence] in Urine by SAMHSA confirm method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","13641-6","Codeine [Presence] in Urine by SAMHSA confirm method"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","13576-4","Oxycodone [Presence] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12789-4","Oxycodone Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12788-6","6-Monoacetylmorphine (6-MAM) [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12787-8","Hydromorphone Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12786-0","Hydrocodone Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12785-2","Dihydrocodeine Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12784-5","Codeine Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12554-2","Narcotics and opioids [Identifier] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12550-0","Papaverine [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12407-3","6-Beta naltrexone [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12395-0","Butorphanol [Mass/volume] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12394-3","Butorphanol [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12357-0","Propoxyphene [Presence] in Stool"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12356-2","Methadone [Presence] in Stool"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12354-7","Opiates [Presence] in Stool"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12342-2","Oxymorphone [Presence] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12333-1","Butorphanol [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12326-5","Diamorphine [Presence] in Unknown substance"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12309-1","Naltrexone [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","12308-3","Hydrocodone [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11247-4","Oxymorphone [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11246-6","Oxycodone [Mass/volume] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11244-1","Morphine Free [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11243-3","Methadone [Mass/mass] in Hair"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11235-9","Fentanyl [Presence] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11234-2","Propoxyphene [Mass/mass] in Hair"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11075-9","Norfentanyl [Mass/volume] in Urine"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11074-2","Norfentanyl [Mass/volume] in Serum or Plasma"
"2.16.840.1.113883.6.1","LOINC","Drug abuse information sensitivity","Narcotics-Opioids-Toxicology-LOINC","11073-4","Despropionylfentanyl [Mass/volume] in Urine"
